id|Product Name|Brand|Category|Rank|Price|Rating|Weight|Available From|Est. Revenue
5681|Cat Brush for Shedding Slicker Brush for Indoor Cats,Cat Grooming Brush for Long or Short Haired Dogs,Dog Shedding Brush Cat Comb for Removing Tangled and Loose Hair,Pet Massage Self Cleaning Cat Brushes|SONGPET|Pet Supplies|#12,638|$9.99|4.3|0.322|10/24/22|$10,578
5682|Upgrade Pet Grooming Gloves, Brushes Gloves for Gentle Shedding - Efficient Pets Hair Remover Mittens - Washing Gloves for Long and Short Hair Dogs & Cats & Horses - 1 Pair (Blue)|DELOMO|Pet Supplies|#570|$14.99|4.2|0.311|12/24/16|$124,692
5683|GoPets Dematting Comb with 2 Sided Professional Grooming Rake for Cats & Dogs|GoPets|Pet Supplies|#1,612|$35.99|4.4|0.353|10/15/14|$88,981
5684|VIOJOJO Cat Brush Dog Brush with Release Button for Shedding, Self Cleaning Cat Comb Hair Brush for Indoor Cats, Dog Deshedding Brush Grooming Kit, Pet Supplies Hair Remover Tool|VIOJOJOOFFICIAL|Pet Supplies|#5,098|$15.99|4.7|0.311|06/04/23|$1,878
5685|2Pack Dog Bath Brush, Soft Silicone Pet Shampoo Massage Dispenser Grooming Shower Brush for Short Long Haired Dogs and Cats Washing, ISWAYSTORE|ISWAYSTORE|Pet Supplies|#2,923|$13.89|4.0|0.619|06/21/21|$34,581
5686|Peluditos Dog Brush for Shedding - Cat Brush for Shedding - Double Sided Bamboo Brush Ball Pin and Soft Nylon Bristle - Dog and Cat Grooming Brush (Small)|Peluditos|Pet Supplies|#60,202|$10.99|5.0|0.3|05/18/23|$566
5687|"Complete Professional Pet Grooming Kit | Self Cleaning Slicker Brush for Dogs & Cats | Pro Grooming Brush Effectively Reduces Shedding Fur | Pet Hair Remover Brush Gloves | Combo Gift Set"|PETPULL|Pet Supplies|#9,193|$26.00|4.4|0.97|01/04/20|$23,010
5688|Viretec Dog Deshedding Brush, Pet Grooming Brush, 2 in 1 Effective Undercoat Rake for Dogs and Cats, Long & Short Hair Grooming Tool and Dematting Comb, Easy to Remove Mats, Tangles & Loose Fur|Viretec|Pet Supplies|#16,802|$10.99|4.6|0.679|10/16/21|$1,701
5689|"EquiGroomer Deshedding Brush for Dogs and Cats | Undercoat Tool for Large and Small Pets | Comb Removes Loose Dirt, Hair and Fur While | Perfect for Short and Long Hair Grooming Shedding (5"", Brown)"|EquiGroomer|Pet Supplies|#1,134|$19.95|4.4|0.22|07/16/16|$90,274
5690|Double Sided Shedding Pet Grooming Brush, UDERUI Dematting Undercoat Rake Comb for Dogs and Cats|UDERUI|Pet Supplies|#75,473|$8.99|4.7|0.291|02/08/23|$107
5691|Lilpep Pet Grooming Tool, Double-Sided Professional Grade Undercoat rake for pet tangles and mat Removal, Safe dehairing Comb and Depilation Tool|PetSupplies|Pet Supplies|#29,741|$6.99|4.2|0.37|06/09/22|$281
5692|Pet Hair Remover 3 Pack - Portable Clothes Hair Remover, Pet Grooming Glove, Reusable Pet Cat and Dog Hair Remover, Hair Ball Fast Epilator to Protect Sofas, Carpets, Floor Mats|DFHEWAD|Pet Supplies|#17,758|$9.99|4.8|0.461|03/27/23|$2,436
5693|"Sunbeam Heating Pad for Back, Neck, and Shoulder Pain Relief with Sponge for Moist Heating Option, 12 x 15"", Blue"|Sunbeam|Health & Household|#1,028|$13.99|4.5|1.12|11/22/04|$194,171
5694|"Heating Electric Pad for Back, Shoulders, Abdomen, Legs, Arms, Electric Fast Heat Pad with Heat Settings, Auto Shut Off (12"" × 24'')"|VIBOOS|Health & Household|#3,347|$24.99|4.5|0.992|09/29/19|$103,541
5695|"Heating pad for Back, Neck, Shoulder, Abdomen, Knee and Leg Pain Relief, Mothers Day Gifts for Women, Men, Dad, Mom, Auto-Off,Machine Washable,Moist Dry Heat Options,Extra Large 12""x24"""|VALGELUIK|Health & Household|#730|$19.99|4.6|1.23|11/20/22|$150,700
5696|Heating Pad - Electric Heating Pads - Hot Heated Pad for Back Pain Muscle Pain Relieve - Dry & Moist Heat Option - Auto Shut Off Function (Light Gray, 12''×24'')|Deepsoon|Health & Household|#2,963|$17.99|4.5|1.01|08/31/21|$330,104
5697|GENIANI XL Heating Pad for Back Pain & Cramps Relief, FSA HSA Eligible, Auto Shut Off, Machine Washable, Heat Pad, Holiday Gifts for All, Gifts for Women, Gifts for Men, Heat Patch, Tabby Gray|GENIANI|Health & Household|#563|$24.97|4.4|1.321|06/19/19|$519,396
5698|"Upgraded Heating Pad for Back Pain Relief Electric Heating Pads for Cramps with Belt (12""x24""+20'') 4 Auto Off & 6 Heat Level Large Menstrual Heating Pad XL Moist/Dry Heat Pad for Neck and Shoulder"|Ohetoile|Health & Household|#42,436|$32.99|5.0|1.382|06/01/23|$2,441
5699|"Heating Pad for Back, Neck and Shoulder Pain Relief, Electric Heating Pads for Cramps with 6 Heat Settings, Auto Shut-Off, Moist Dry Heat Options, Machine Washable, 12"" x 24"", Gifts for Women, Men"|MIKRALE|Health & Household|#6,406|$19.99|4.7|1.12|10/28/22|$31,098
5700|"Pure Enrichment® PureRelief™ XL Heating Pad - LCD Controller with 6 InstaHeat Settings for Cramps, Back, Neck, & Shoulder Pain Relief, Moist Heat Option, Machine Washable, 12"" x 24"" Storage Bag (Gray)"|PureEnrichment|Health & Household|#1,431|$34.99|4.5|1.519|08/23/16|$376,484
5701|XL Heating Pad for Back Pain Relief, LQCTS Electric Heating Pads for Cramps, Neck and Shoulder with Auto Shut Off, Moist Heat Option, Gifts for Women, Men, Mom, Dad, Machine Washable (Gray)|LQCTS|Health & Household|#8,766|$29.99|5.0|1.142|05/25/23|$16,944
5702|"Sunbeam Heating Pad for Back, Neck, and Shoulder Pain Relief with Auto Shut Off and 6 Heat Settings, Extra Large 12 x 24"", Burgundy"|Sunbeam|Health & Household|#5,409|$39.99|4.4|1.369|03/27/14|$183,556
5703|Heating Pad for Back Neck Shoulder Pain Relief, Gifts for Women, Men, Mom, Dad, Christmas, Mothers Day, Fathers Day, Electric Heating Pads with Auto Shut Off & 6 Heat Settings, Moist Dry Heat Options|MEETMET|Health & Household|#7,014|$29.99|4.6|1.321|09/13/22|$29,982
5704|"GOQOTOMO Flower Heating Pad for Back Pain Relief- 12"" x 24""12 Heat Levels, 8 Timers Stay on, Machine Washable -F1224"|GOQOTOMO|Health & Household|#4,214|$29.99|4.5|1.649|09/14/21|$152,422
5705|GENIANI XL Heating Pad for Back Pain & Cramps Relief, FSA HSA Eligible, Heat Patches with Auto Shut Off, Machine Washable, Heat Pad, Gifts for Women, Gifts for Men, Heat Patch (Aqua Blue)|GENIANI|Health & Household|#4,503|$29.97|4.4|1.369|11/09/18|$154,646
5706|"Electric Heating Pad for Cramps, Back, Abdomen, Shoulder, Neck Pain Relief - Soft Heat Pad for Moist and Dry Heat Therapy - LCD Controller with 10 Fast-Heating Settings, Auto Shut Off, XL 12 X 24"""|bontill|Health & Household|#49,016|$13.99|4.4|1.23|09/13/22|$5,820
5707|"QALTGC Heating Pad (12""x 24""), LCD Controller, Machine Washable, Comfortable Soft for Cramps/Pain Relief（Dark Blue）"|QALTGC|Health & Household|#18,413|$24.99|4.4|1.21|05/03/22|$29,364
5708|Boncare Stay On NO Auto-Off Hot Heating Pad for Cramps and Back Pain Relief Boncare 12” x 15” Small Fomentera Electrica Lumbar Moist & Dry Heat Washable Cover (Sky Blue)|Boncare|Health & Household|#15,769|$13.97|4.3|0.88|07/08/19|$20,019
5709|Pure Enrichment® PureRelief™ Ultra-Wide Microplush Heating Pad - 20” x 24” XXL Size & 6 Heat Settings for Temporary Neck, Shoulder & Back Pain Relief - Moist Heat Option & Machine Washable (Gray)|PureEnrichment|Health & Household|#6,017|$32.99|4.6|1.94|09/11/17|$132,257
5710|Heating Pad for Back, Neck, Shoulder Pain and Cramps, Electric Heating Pads with Auto Shut Off, Moist Dry Heat Options, Gifts for Women, Men, Mom, Dad, Wife, Husband, Christmas, Birthday|MEETMET|Health & Household|#13,568|$19.99|4.5|1.301|09/01/22|$33,605
5711|"Weighted Heating Pad - Pads for Neck and Shoulders,2lb Large Electric Heated Neck Shoulder,for Back/Waist/Abdomen Pain Relief,6 Heat Settings 4 Auto-Off,Washable, 22.8×16.5"""|Michnild|Health & Household|#10,012|$30.99|4.5|1.9|07/21/22|$53,481
5712|"JKMAX Heating Pad for Back Pain Relief with Auto Shut-Off,10 Heat Settings, Grey Heating Pads for Cramps with LED Controller, Moist and Dry Heat Therapy for Neck, Shoulder, Machine-Washable,12"" x 24"""|JKMAX|Health & Household|#12,198|$19.99|4.4|1.01|08/20/22|$33,255
5713|Calorella Portable Cordless Heating Pad with Battery - Wireless Electric Heat Belt with 3 Heat Levels, for Lower Back or Belly Pain Relief Heating Pads Black|Calorella|Health & Household|#38,685|$29.99|4.9|0.99|04/22/23|$6,124
5714|Portable Cordless Electric Waist Belt Device, Fast Heating Pad with 3 Heat Levels and 3 Massage Modes, Back or Belly Heating Pad for Women and Girl|Yeamon|Health & Household|#2,096|$29.99|4.3|0.705|09/20/20|$234,515
5715|"Comfytemp Heating Pad for Back Pain & Cramps Relief, Electric Heating Pads XL with Auto Shut Off, Washable & Moist Heat Option, 3 Heat levels, Heated Pad for Neck and Shoulders, Gifts for Men, 12""x24"""|Comfytemp|Health & Household|#13,138|$19.99|4.4|1.19|07/13/21|$31,851
5716|"Wrapping Heating Pad | Electric Heating Pad for Pain Relief, Waist Heating Pad with Adjustable Strap, 3 Heat Settings & Auto Shut Off, Machine Washable, Wp-02"|HELLOMOTO|Health & Household|#218,078|$18.99|4.3|1.541|04/01/21|
5717|"Electric Heating pad for Back/Shoulder/Neck/knee/leg Pain, Cramps and Arthritis Relief, 6 Fast Heating Settings, Auto-Off, Machine Washable, Moist Dry Heat Options, Extra Large 12""x24"""|BESIGILA|Health & Household|#6,807|$25.98|4.5|1.041|10/27/21|$50,734
5718|Rrime Day Deals Today 2023 Electric Heating Pads Hot Heated Pad for Back Pain Muscle Pain Relieve Dry & Moist Heat Option Auto Shut Off Function|Wzyzbt|Health & Household|#89,960|$22.99||0.948|02/27/23|$94
5719|"ATASA Weighted Heating Pad for Back Pain Relief, Electric Heating Pads with 11 Auto Shut Off & 9 Heating Levels, 12""x24"" XL Heating Pad for Stomach/Cramps/Neck/Shoulder, Moist & Dry Therapy, Washable"|ATASA|Health & Household|#27,854|$29.99|4.8|2.69|04/11/23|$4,169
5720|"Comfytemp Full Weighted Heating Pad for Back Pain & Cramps Relief, 2.2lb Large Electric Heating Pad for Neck and Shoulders, Moist & Dry Heat Therapy with Auto Shut Off, Stay On, 12x24"", Washable"|Comfytemp|Health & Household|#8,662|$29.99|4.3|2.981|04/23/21|$48,601
5721|"CRIMMY Heating Pad for Menstrual Cramps Period & Neck Shoulder Pain Relief, Portable Cuddly 19.7"" Plush Cat with a Hot Soft Belly USB Powered, Gift for Daughter Girlfriend Wife (Brown)"|Crimmy|Health & Household|#14,855|$19.55|3.9|0.6|09/07/22|$26,531
5722|Electric Heating Pad for Back Pain Relief, Heating Pads for Cramps 9 Temperature Settings and 4 Auto Shut Off, Blue-Green Heat Therapy for Shoulder Neck Back, Machine Washable Extra Large (12''x24'')|Attmu|Health & Household|#89,801|$15.99|4.3|0.007|03/20/23|$927
5723|"Cure Choice Heating Pad for Back Pain Relief, 12""x24"" Large Electric Heating Pad for Shoulder/Neck/Knee/Leg Cramps, 3 Heat Settings, 2H Auto Shut Off, Moist Dry Heat Therapy, Washable (Blue)"|CureChoice|Health & Household|#40,403|$27.95|4.5|1.433|04/01/19|$12,214
5724|Electric Heating Pad,Portable Cordless Menstrual Heating Pad with 4 Heat Levels and 4 Massage Modes, Heating Pad for Cramps,Back Pain Relief (White)|Flyhorse|Health & Household|#5,923|$32.99|4.3|0.93|11/12/22|$86,962
5725|"RENPHO Weighted Heating Pad for Back Pain Relief, FSA HSA Eligible, 24""x33'' Electric Heat Pads for Neck and Shoulders, Fast-Heating, Auto Shut Off, Gifts for Women, ETL Certified, Gray"|RENPHO|Health & Household|#3,907|$44.99|4.3|2.89|05/28/20|$104,125
5726|Ambershine 45cmx85cm XXXXL King Size Heating Pad with Fast-Heating Technology&6 Temperature Settings, Flannel Electric Heating Pad/Pain Relief for Back/Neck/Shoulders/Abdomen/Legs (Light Teal)|Ambershine|Health & Household|#9,595|$29.99|4.5|1.81|01/16/20|$42,272
5727|24''×12'' Heating pad Electric Heat Pad for Back Pain and Cramps Relax - Electric Heat Pad with 6 Heat Settings -Auto Shut Off (Dark Grey）|BEAUTIKEN|Health & Household|#15,833|$17.99|4.4|1.06|12/08/19|$26,306
5728|"Weighted Heating Pad for Neck and Shoulders, JKMAX 2lb Large Neck Heating Pad for Neck Shoulder Pain, 10 Heat Settings, 3 Timer Settings Auto-Off, Gifts for Women Men Mom Dad 17""x23"""|JKMAX|Health & Household|#10,555|$24.99|4.5|1.92|02/16/23|$43,712
5729|Pure Enrichment® PureRelief® XL Extra-Long Back & Neck Heating Pad for Sore Muscles, Pain, & Cramps in Neck, Back, & Shoulders, 4 Heat Settings w/Auto Shut-Off, FSA HSA Eligible UL Certified (Gray)|PureEnrichment|Health & Household|#9,567|$39.99|4.5|2.67|10/02/18|$71,302
5730|Portable Cordless Heating Pad,Heating Pad for Back Pain with 3 Modes,Portable Electric Fast Heating Belly Wrap Belt for Women and Girl(Purple)|voligo|Health & Household|#9,209|$24.99|4.2|0.617|12/04/22|$51,469
5731|Heating Pad for Period Cramps, Funlover Portable Menstrual Electric Heating Pad with Vibration Cordless Rechargeable for Belly Back Pain Relief 3 Auto Off Timer for Girls Women Wife, Pink|Funlover|Health & Household|#51,789|$29.99|4.7|0.639|02/23/23|$9,039
5732|CRIMMY Small USB Heating Pads for Period Cramps & Back Neck Pain Relife, Cute Portable Heat Pad for Travel, Mini Stuffed Animal Electric Hot Pack for Eyes Hands|Crimmy|Health & Household|#63,244|$13.99|4.0|0.15|03/06/23|$4,499
5733|"Heating Electric Pad for Back, Neck, Shoulders, Menstrual, Abdomen, Legs, and Arms Pain Relief, Large Fast Heat Pad with 6 Heating Levels 4 Timers, Auto Shut Off 17"" x 33"""|Zostuic|Health & Household|#68,354|$13.99|4.0|1.369|04/27/23|$5,946
5734|"Sunbeam Heating Pad for Back, Neck, and Shoulder Pain Relief with Auto Shut Off, XXL Large 20 x 24"", Teal"|Sunbeam|Health & Household|#11,869|$39.99|4.0|1.79|03/01/21|$63,064
5735|Heating Pad Toberto XL Electric Heating Pad for Back Pain and Cramps Relief,4 Timer Settings,11”x 48”Large Heating Pad with Auto Off and 6 Heat Setting for Period Cramps,Neck and Shoulders|Toberto|Health & Household|#82,524|$39.99|4.9|1.459|11/12/22|$520
5736|"Sunbeam Heating Pad for Neck and Shoulder Pain Relief with Auto Shut Off and Moist Heating Option, 22 x 19"", Grey"|Sunbeam|Health & Household|#8,930|$39.99|4.5|2.67|08/27/17|$105,685
5737|Electric Heating Pad for Back Shoulder Neak Waist Pain, 12''x24'' Heating Pad for Cramps Relief, 9 Temperature Settings and 4 Safe Auto Shut Off, Machine-Washable Grey Heating Pad|Attmu|Health & Household|#127,947|$15.99|4.2|0.99|05/23/22|$48
5738|"Heating Pad for Back Pain Relief, Electric Heating Pads for Cramps/Abdomen/Waist/Shoulder with 6 Heat Settings and Auto-Off, Moist/Dry Heat pad, Christmas Gifts for Women Men Mom Dad, 12"" x 24"""|SEPTYWARMHeatingPad|Health & Household|#4,440|$17.99|4.6|1.21|09/26/22|$83,072
5739|"Heating Pad for Neck and Shoulders, ALLJOY Electric Shoulder Heating Pads for Pain Relief, Skin-Friendly Heated Neck Wrap 3 Heat Setting with Auto Shut Off for Home and Office 25""*18"" Gray"|ALLJOY|Health & Household|#50,890|$15.99|4.3|1.541|04/25/22|$2,969
5740|"Medical king Electric Heating pad, 2 Hour auto Off, Measures 24"" X 2"""|Medical King|Health & Household|#35,894|$19.95|4.5|1.001|06/10/20|$13,367
5741|"MESTOP Heating Pad for Back Pain Cramps and Arthritis Relief for Back,Shoulder,Neck,Knee,Leg Pain with Auto-Off,10 Fast Heating Settings Cramps,LED Controller,Machine Washable (Grey12""x 24"")"|MESTOP|Health & Household|#79,525|$24.99|4.4|1.025|09/29/22|$2,749
5742|Portable Heating Pad, 100% Natural Jade Heating Pad for Cramps Pain Relief, Wearable Cordless Electric Heating Pad for Back, Mini Menstrual Heating Pads for Belly, Back, Gift for Her/Him|Winyoung|Health & Household|#36,546|$41.98|4.3|0.816|02/17/23|$21,295
5743|GOQOTOMO Electric Heated Pad for Back/Waist/Abdomen/Sh-oulder/Neck Pain and Cramps Relief - Moist and Dry Heat Therapy with Auto-Off Hot Heating Pad by-Rainbow|GOQOTOMO|Health & Household|#65,525|$21.99|4.7|1.739|11/19/20|$6,135
5744|Heating Pad for Back, Neck, Shoulder Pain, 32''x24'' King Size Electric Heat Pad Fast-Heating 6 Temperature Level, 8 Timer Modes, Auto Shut Off, Ultra Soft Machine Washable|Yuzonc|Health & Household|#29,867|$39.99|4.1|1.57|09/08/22|$25,446
5745|Snailax Heating Pad for Back Pain Relif, 6 Temperature Settings & Auto Shut Off,17”x33”,Washable Heat Pads for Abdomen,Feet,Back,Cramp, Under Desk,Office,Home(Black)|Snailax|Health & Household|#27,545|$36.99|4.5|1.94|03/08/22|$22,749
5746|"Electric Heating Pad for Back Pain and Cramps Relief, Hot Heated Pad with Auto Shut Off, Fast Heat Heating Pad for Period Cramps - 24""x 12"""|HELLOMOTO|Health & Household|#85,597|$21.99|4.7|1.739|11/27/20|$836
5747|Comfytemp Heating Pad, Electric Heating Pad for Back Pain Relief, 12 x 24In XL Soft Heat Pad - 9 Heat Levels, 11 Timers with Countdown, Stay on, Backlight for Neck, Shoulders, Cramps, Machine Washable|Comfytemp|Health & Household|#22,312|$24.99|4.3|1.21|07/01/21|$17,126
5748|Portable Cordless Heating Pad，Heating Pad 5s Fast Heating，Heating Pads for Cramps with 3 Heat Levels and 3 Massage Modes，Menstrual Heating Pad for Women and Girl|Profeir|Health & Household|#22,524|$19.99|4.8|0.659|01/06/23|$17,671
5749|ELUTO Heating Pad for Back Pain Relief with Auto Shut Off Timer & Heat Adjustment, Electronic Heating Pads for Cramps, Lower Back Pain, Joint, Knee, Neck and Shoulder, 20” x 24”Green|ELUTO|Health & Household|#136,923|$15.99|4.7|1.541|10/08/22|$1,165
5750|Menstrual Heating Pad, Period Heating Pad for Cramps, Portable Heating Pad for Cramps Menstrual, Cordless Heating Pad for Cramps, Cramps Relief Heating Pad|Pamasana|Health & Household|#60,418|$24.99|4.8|0.529|03/07/23|$2,337
5751|Heating Pad for Back Pain Relief, Heating Pads for Cramps 9 Temperature Settings and 4 Auto Shut Off, Blue-Green Electric Heat Therapy for Shoulder Neck Back, Machine Washable Extra Large (12''x24'')|Attmu|Health & Household|#136,117|$15.99|3.9|1.193|09/22/22|$224
5752|"Comfytemp Weighted Heating Pad for Neck and Shoulder, Electric Heat Pad for Neck/Back Pain Relief with Auto Shut off, Gifts for Women/Men, 3 Heat Levels, Fast-Heating, Wearable, Washable, 17""x22"" Grey"|Comfytemp|Health & Household|#39,277|$24.99|4.3|2.469|02/03/23|$2,274
5753|DAILYLIFE Heating Pad, Electric Heating Pads with Handles, Multi Purpose Heating Wrap for Neck, Shoulers, Back Pain Relief and Sore Muscles, 6 Heat Settings, Gray|DAILYLIFE|Health & Household|#51,418|$22.99|4.2|1.301|06/14/22|$7,036
5754|"Heating Pad, Renpho Heating Pad for Back Pain Relief with 10 Heat Settings, Auto Shut Off, Machine Washable, FSA HSA Eligible, Gifts for Women, Gifts for Men, ETL Certified, 12""x24'' (Gray)"|RENPHO|Health & Household|#109,230|$19.99|4.4|1.281|12/04/20|$4,459
5755|Portable Electric Heating Pad, Heating Pad for Back Pain with 3 Heat Levels,Auto Shut Off,Menstrual Heating Pad,Back or Belly Pain Relief for Women and Girl(Pink) A603|aruk|Health & Household|#179,958|$66.63|5.0|0.172|06/03/23|
5756|"12"" x 24"" Heating Pad Electric Heat Pad for Back Pain Relief Muscle Cramps Heated Pad with 4 Timers Auto-Off & 6 Heating Setting Ultra Soft for Neck Back Shoulder Machine Washable"|Toberto|Health & Household|#36,683|$14.39|4.1|1.1|10/21/22|$8,001
5757|"GOQOTOMO Full Weighted Electric Heating Pad for Back/Waist/Abdomen/Shoulder/Neck Pain and Cramps Relief - 2.3 lb Weighted with Auto-Shut Hot Heated Pad(12 * 24"", LB002)"|GOQOTOMO|Health & Household|#34,901|$28.99|4.3|3.329|06/23/22|$14,089
5758|HELLOMOTO Heating Pad for Pain Relief, Electric Heating Pad for Back Pain and Cramps -12 Heat Settings with Auto Off,12 Inch x 24 Inch, Machine Washable-OW01|HELLOMOTO|Health & Household|#24,738|$29.98|4.5|1.656|12/14/21|$18,618
5759|"Weighted Heating Pad for Back Pain Relief, 2.2lb Large Electric Heating Pads for Cramps Neck Shoulder, 4 Heating Levels with Auto Shut Off, Fast Heating Dry& Moist Therapy Options Washable 12""x24"""|OCTOROHEALTH|Health & Household|#19,936|$27.99|4.5|2.91|07/18/22|$29,628
5760|Slimpal Period Heating Pad for Cramps, Portable Heat Pad for Menstrual Cramp Relief, Electric Wearable Rechargeable Cordless Heating Belt, 3 Timer Auto Off Setting, Gifts for Women Girl, Aqua|Slimpal|Health & Household|#10,002|$23.99|4.4|0.639|12/15/22|$16,184
5761|"Thera|Care Small Size Heating Pad with Moist & Dry Heat | Wide-Range Heat Temperature Setting | 9” x 9”, Gray, (24-810)"|TheraCare|Health & Household|#72,874|$25.28|3.8|0.769|11/22/21|$683
5762|Weighted Heating Pad - 2.2lb Large Electric Heated Pad,with 6 Temperature Levels,with 4 Kinds of time Automatic Shutdown,Fast-Heating Technology for Waist/Abdomen/Neck Pain and Cramps Relief,12''×24''|Michnild|Health & Household|#41,382|$21.99|4.5|2.449|11/21/22|$6,773
5763|Tefici Weighted Heating Pad for Back Pain and Cramps-Fast Pain Relief-2 lbs Electric Heating Pad for Neck and Shoulders,12” X 24” XL Large Size Heat Pad with 3 Temperature Settings,2 Hours Auto-Off|StayWarmStayHappy|Health & Household|#89,979|$15.79|4.1|3.4|01/02/21|$2,137
